run_id,dataset,policy,families,n_views,n_samples,ci_excludes_zero,rescue_rate,mcnemar_p,ci_low,harm_rate,delta_accuracy,bootstrap_seed,ci_high
A-pathmnist-28px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,10,7180,True,0.08490566037735849,0.0,-0.5022284122562675,0.5780597494378413,-0.48997214484679663,10915705635858449721,-0.47757660167130916
A-pathmnist-28px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,25,7180,True,0.09329140461215933,0.0,-0.49582172701949856,0.5722775457757789,-0.48384401114206127,264735796660847780,-0.4715877437325906
A-pathmnist-28px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,50,7180,True,0.08071278825995808,0.0,-0.49916434540389976,0.5742049469964664,-0.48718662952646236,9591007893166368386,-0.4750696378830084
A-pathmnist-28px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,100,7180,True,0.08176100628930817,0.0,-0.49805013927576597,0.5727593960809508,-0.48579387186629525,4083133602889593978,-0.47367688022284127
A-pathmnist-64px-batchnorm-policy-none-s0,pathmnist,none,H1|H2,1,7180,True,0.15426170468187275,0.0,-0.40793871866295267,0.5607544432354008,-0.3948467966573816,7659833299750705076,-0.382033426183844
A-pathmnist-64px-batchnorm-policy-none-s0,pathmnist,none,H1|H2,2,7180,True,0.12424969987995198,0.0,-0.3935933147632312,0.5339136742836417,-0.3811977715877437,14737846906637412724,-0.368941504178273
A-pathmnist-64px-batchnorm-policy-none-s0,pathmnist,none,H1|H2,5,7180,True,0.09423769507803122,0.0,-0.38119777158774376,0.5092491838955386,-0.36922005571030636,10027969630018941888,-0.35724233983286907
A-pathmnist-64px-batchnorm-policy-none-s0,pathmnist,none,H1|H2,10,7180,True,0.07983193277310924,0.0,-0.3767409470752089,0.49891186071817195,-0.36462395543175485,10986299790760071204,-0.35278203342618386
A-pathmnist-64px-batchnorm-policy-none-s0,pathmnist,none,H1|H2,25,7180,True,0.05222088835534214,0.0,-0.38495821727019497,0.5016322089227421,-0.37311977715877437,9201338376498813383,-0.3614206128133705
A-pathmnist-64px-batchnorm-policy-none-s0,pathmnist,none,H1|H2,50,7180,True,0.040216086434573826,0.0,-0.3850974930362117,0.49854914762422925,-0.3735376044568245,5491160669145076305,-0.362116991643454
A-pathmnist-64px-batchnorm-policy-none-s0,pathmnist,none,H1|H2,100,7180,True,0.03961584633853541,0.0,-0.3857938718662952,0.4990932172651433,-0.37409470752089136,12229498766131888682,-0.3626740947075209
A-pathmnist-64px-batchnorm-policy-none-s1,pathmnist,none,H1|H2,1,7180,True,0.17780748663101603,0.0,-0.4618384401114206,0.613652357494722,-0.44874651810584953,10050783874446574609,-0.4357938718662952
A-pathmnist-64px-batchnorm-policy-none-s1,pathmnist,none,H1|H2,2,7180,True,0.16510695187165775,0.0,-0.4424791086350975,0.5862068965517241,-0.42966573816155984,17507316539613465534,-0.4168523676880223
A-pathmnist-64px-batchnorm-policy-none-s1,pathmnist,none,H1|H2,5,7180,True,0.1537433155080214,0.0,-0.4342618384401114,0.5728360309641097,-0.42144846796657376,7141696767814460533,-0.40863509749303617
A-pathmnist-64px-batchnorm-policy-none-s1,pathmnist,none,H1|H2,10,7180,True,0.13636363636363635,0.0,-0.4194986072423398,0.5499648135116115,-0.4069637883008356,1227529228316414025,-0.3942896935933148
A-pathmnist-64px-batchnorm-policy-none-s1,pathmnist,none,H1|H2,25,7180,True,0.14505347593582887,0.0,-0.406824512534819,0.5364180154820549,-0.3944289693593314,14361101942063105753,-0.38203342618384406
A-pathmnist-64px-batchnorm-policy-none-s1,pathmnist,none,H1|H2,50,7180,True,0.14171122994652408,0.0,-0.4022284122562674,0.5293807178043631,-0.3895543175487465,5171151487338706390,-0.37729805013927575
A-pathmnist-64px-batchnorm-policy-none-s1,pathmnist,none,H1|H2,100,7180,True,0.15775401069518716,0.0,-0.39944637883008355,0.52990851513019,-0.3866295264623955,16185319363019908437,-0.37409122562674096
A-pathmnist-64px-batchnorm-policy-none-s2,pathmnist,none,H1|H2,1,7180,True,0.13903743315508021,0.0,-0.5259052924791087,0.611048839071257,-0.5133704735376043,2830227476639859245,-0.5011142061281337
A-pathmnist-64px-batchnorm-policy-none-s2,pathmnist,none,H1|H2,2,7180,True,0.11978609625668449,0.0,-0.47576601671309193,0.5506805444355485,-0.4633704735376044,5431511349174782671,-0.4513927576601672
A-pathmnist-64px-batchnorm-policy-none-s2,pathmnist,none,H1|H2,5,7180,True,0.10695187165775401,0.0,-0.4427576601671309,0.511128903122498,-0.43064066852367683,1431012413388145063,-0.41852367688022285
A-pathmnist-64px-batchnorm-policy-none-s2,pathmnist,none,H1|H2,10,7180,True,0.09090909090909091,0.0,-0.41699164345403894,0.47910328262610086,-0.4048746518105849,16524039412270773731,-0.3930362116991643
A-pathmnist-64px-batchnorm-policy-none-s2,pathmnist,none,H1|H2,25,7180,True,0.07700534759358289,0.0,-0.4055710306406685,0.4640512409927942,-0.3935933147632312,12832081745537801136,-0.38203342618384395
A-pathmnist-64px-batchnorm-policy-none-s2,pathmnist,none,H1|H2,50,7180,True,0.06631016042780749,0.0,-0.404874651810585,0.4622898318654924,-0.39345403899721443,4287475313213772894,-0.3818941504178273
A-pathmnist-64px-batchnorm-policy-none-s2,pathmnist,none,H1|H2,100,7180,True,0.058823529411764705,0.0,-0.399025069637883,0.45396317053642915,-0.3871866295264624,1565969100301484405,-0.3756267409470752
A-pathmnist-64px-groupnorm-policy-none-s0,pathmnist,none,H1|H2,1,7180,True,0.19400352733686066,0.0,-0.5511142061281338,0.6016936337517012,-0.5388579387186629,6628988446667953428,-0.5267409470752089
A-pathmnist-64px-groupnorm-policy-none-s0,pathmnist,none,H1|H2,2,7180,True,0.20634920634920634,0.0,-0.5169916434540389,0.5655526992287918,-0.5045961002785515,1717487211369909549,-0.4922005571030641
A-pathmnist-64px-groupnorm-policy-none-s0,pathmnist,none,H1|H2,5,7180,True,0.19047619047619047,0.0,-0.504874651810585,0.5516407076969605,-0.49303621169916434,5783570538492928231,-0.48119777158774374
A-pathmnist-64px-groupnorm-policy-none-s0,pathmnist,none,H1|H2,10,7180,True,0.19929453262786595,0.0,-0.48272980501392754,0.527899591713292,-0.4704735376044568,13007495592015755091,-0.4582172701949861
A-pathmnist-64px-groupnorm-policy-none-s0,pathmnist,none,H1|H2,25,7180,True,0.18871252204585537,0.0,-0.46810584958217266,0.5115681233933161,-0.4562674094707521,10448761703718661346,-0.44359331476323116
A-pathmnist-64px-groupnorm-policy-none-s0,pathmnist,none,H1|H2,50,7180,True,0.17989417989417988,0.0,-0.4558530640668524,0.49720247996370787,-0.4437325905292479,1844249614330767128,-0.4316155988857939
A-pathmnist-64px-groupnorm-policy-none-s0,pathmnist,none,H1|H2,100,7180,True,0.15520282186948853,0.0,-0.44958217270194983,0.4881294420081657,-0.4373259052924791,7209020932137794714,-0.4252089136490251
A-pathmnist-64px-groupnorm-policy-none-s1,pathmnist,none,H1|H2,1,7180,True,0.15746753246753248,0.0,-0.579108635097493,0.6349786715417428,-0.566991643454039,15035719533601357810,-0.5548746518105849
A-pathmnist-64px-groupnorm-policy-none-s1,pathmnist,none,H1|H2,2,7180,True,0.14935064935064934,0.0,-0.55891713091922,0.6124314442413162,-0.547075208913649,5544282689629343093,-0.5346796657381616
A-pathmnist-64px-groupnorm-policy-none-s1,pathmnist,none,H1|H2,5,7180,True,0.14123376623376624,0.0,-0.5511142061281338,0.6028336380255942,-0.5389972144846796,16626025184546058806,-0.5268802228412256
A-pathmnist-64px-groupnorm-policy-none-s1,pathmnist,none,H1|H2,10,7180,True,0.1461038961038961,0.0,-0.5452681058495821,0.596892138939671,-0.5331476323119777,13359421315082981245,-0.5211699164345404
A-pathmnist-64px-groupnorm-policy-none-s1,pathmnist,none,H1|H2,25,7180,True,0.14285714285714285,0.0,-0.5352402506963788,0.5856185252894577,-0.5231197771587743,13198997789107981770,-0.5111420612813371
A-pathmnist-64px-groupnorm-policy-none-s1,pathmnist,none,H1|H2,50,7180,True,0.1331168831168831,0.0,-0.5313370473537604,0.5804387568555759,-0.5192200557103064,16149693532512392487,-0.5069637883008358
A-pathmnist-64px-groupnorm-policy-none-s1,pathmnist,none,H1|H2,100,7180,True,0.11688311688311688,0.0,-0.5293906685236769,0.5770871419865935,-0.5175487465181059,17165646951573099980,-0.5055710306406686
A-pathmnist-64px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,1,7180,True,0.16101694915254236,0.0,-0.5729805013927576,0.6253414264036419,-0.560724233983287,16359506301181548399,-0.5486072423398329
A-pathmnist-64px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,2,7180,True,0.17966101694915254,0.0,-0.5374651810584958,0.5890743550834597,-0.5259052924791087,8225094561822795999,-0.5137883008356545
A-pathmnist-64px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,5,7180,True,0.1694915254237288,0.0,-0.5263231197771587,0.5754172989377845,-0.5142061281337047,4788090742869340781,-0.5022284122562675
A-pathmnist-64px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,10,7180,True,0.2033898305084746,0.0,-0.5132311977715878,0.5641881638846737,-0.5011142061281337,4557999202984587182,-0.4887186629526462
A-pathmnist-64px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,25,7180,True,0.19322033898305085,0.0,-0.5055710306406684,0.5547799696509863,-0.4933147632311978,10622331133865491566,-0.481058495821727
A-pathmnist-64px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,50,7180,True,0.21016949152542372,0.0,-0.5005571030640668,0.5508345978755691,-0.48830083565459614,1194496907955466494,-0.4760445682451253
A-pathmnist-64px-groupnorm-policy-none-s2,pathmnist,none,H1|H2,100,7180,True,0.19661016949152543,0.0,-0.4976323119777159,0.5464339908952959,-0.4853760445682451,2775895803463964587,-0.47284122562674097
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s0,bloodmnist,matched_mixed,H3,1,3421,True,0.3756906077348066,0.04311957736450398,-0.024554223911137152,0.08617095205003475,-0.012861736334405127,17026643890910548418,-0.0005846243788366595
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s0,bloodmnist,matched_mixed,H3,2,3421,False,0.3830570902394107,1.0,-0.01198479976615019,0.07261987491313412,-0.00029231218941827564,10435598708587830737,0.011692487576731914
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s0,bloodmnist,matched_mixed,H3,5,3421,False,0.3848987108655617,0.20670036450499124,-0.0038000584624379163,0.0635858234885337,0.007600116924875722,7555641689635293911,0.019000292312189363
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s0,bloodmnist,matched_mixed,H3,10,3421,False,0.3830570902394107,0.15464341472861237,-0.0026308097047647028,0.06219596942321056,0.00847705349313066,16309933210028198278,0.019877228880444298
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s0,bloodmnist,matched_mixed,H3,25,3421,True,0.39594843462246776,0.03739185475930341,0.0008769365682549379,0.06011118832522585,0.012277111955568576,9507762366431722405,0.023677287342882106
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s0,bloodmnist,matched_mixed,H3,50,3421,False,0.39226519337016574,0.06032777708772862,0.0,0.06080611535788742,0.011107863197895362,14771332241166336258,0.022223034200526074
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s0,bloodmnist,matched_mixed,H3,100,3421,True,0.39410681399631675,0.028211366559742008,0.0014615609470914892,0.05906879777623349,0.012861736334405127,17114248500795665540,0.02397690733703595
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s1,bloodmnist,matched_mixed,H3,1,3421,False,0.4562841530054645,0.8688301969253137,-0.009353990061385486,0.05335515548281506,0.0011692487576732136,17294328990216415388,0.011400175387313638
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s1,bloodmnist,matched_mixed,H3,2,3421,True,0.5,0.0021982006390095445,0.0061385559777843435,0.04189852700490999,0.01607717041800638,4313940973410617895,0.02601578485822864
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s1,bloodmnist,matched_mixed,H3,5,3421,True,0.505464480874317,1.2194072325759924e-05,0.012562116340251459,0.03567921440261866,0.022215726395790725,6668125419299961236,0.0318620286465946
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s1,bloodmnist,matched_mixed,H3,10,3421,True,0.5273224043715847,1.6321599701875568e-08,0.01841566793335292,0.031423895253682485,0.028354282373574957,1051906533529713107,0.03800058462437883
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s1,bloodmnist,matched_mixed,H3,25,3421,True,0.5191256830601093,1.7282442160917054e-08,0.01841566793335281,0.03076923076923077,0.02806197018415668,10081327977435844330,0.037708272434960555
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s1,bloodmnist,matched_mixed,H3,50,3421,True,0.5245901639344263,2.775001186485814e-09,0.020169541069862573,0.029787234042553193,0.02952353113124817,16337179543345406556,0.039169833382052044
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s1,bloodmnist,matched_mixed,H3,100,3421,True,0.5273224043715847,3.151822480844619e-09,0.01987722888044441,0.03011456628477905,0.02952353113124817,650984135390906468,0.039169833382052044
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s2,bloodmnist,matched_mixed,H3,1,3421,True,0.34310850439882695,0.021455890831580633,-0.020754165448699236,0.05064935064935065,-0.011400175387313638,1771181473164514078,-0.0020461853259280405
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s2,bloodmnist,matched_mixed,H3,2,3421,False,0.35777126099706746,0.6592430036926307,-0.011400175387313638,0.04220779220779221,-0.002338497515346427,1536897346617009749,0.006723180356620895
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s2,bloodmnist,matched_mixed,H3,5,3421,False,0.3519061583577713,0.6942655141359231,-0.006723180356620895,0.03668831168831169,0.0020461853259280405,17042798958565652751,0.011107863197895362
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s2,bloodmnist,matched_mixed,H3,10,3421,False,0.35777126099706746,0.512389348919496,-0.005553931598947681,0.03603896103896104,0.003215434083601254,9827011458735563286,0.01198479976615019
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s2,bloodmnist,matched_mixed,H3,25,3421,False,0.3519061583577713,0.5986371602373034,-0.006430868167202508,0.03603896103896104,0.0026308097047647028,5118568443252377263,0.011400175387313638
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s2,bloodmnist,matched_mixed,H3,50,3421,False,0.3548387096774194,0.46825664615340623,-0.0052616194095292945,0.03538961038961039,0.0035077462730196407,11018720543910168278,0.012277111955568576
B-bloodmnist-28px-batchnorm-policy-matched_mixed-s2,bloodmnist,matched_mixed,H3,100,3421,False,0.36070381231671556,0.431781876633585,-0.004969307220111019,0.03571428571428571,0.0038000584624379163,9035597600425168667,0.012569424144986852
B-pathmnist-28px-batchnorm-policy-matched_mixed-s0,pathmnist,matched_mixed,H3,1,7180,True,0.3910386965376782,9.505213634045367e-23,-0.06448467966573812,0.16856492027334852,-0.0537604456824512,14266660624668562480,-0.043036211699164384
B-pathmnist-28px-batchnorm-policy-matched_mixed-s0,pathmnist,matched_mixed,H3,2,7180,True,0.3971486761710794,4.9946424192878275e-08,-0.038579387186629455,0.13807604695987383,-0.028272980501392708,11784168076679026381,-0.01810584958217276
B-pathmnist-28px-batchnorm-policy-matched_mixed-s0,pathmnist,matched_mixed,H3,5,7180,True,0.3896809232858113,1.2402996944301871e-05,-0.03203342618384397,0.12843875941825827,-0.02214484679665729,8557251862314185682,-0.012395543175487411
B-pathmnist-28px-batchnorm-policy-matched_mixed-s0,pathmnist,matched_mixed,H3,10,7180,True,0.39035980991174474,0.0016243805392301635,-0.0253481894150418,0.12055370597511827,-0.015738161559888497,11536787719622817973,-0.006128133704735417
B-pathmnist-28px-batchnorm-policy-matched_mixed-s0,pathmnist,matched_mixed,H3,25,7180,True,0.3971486761710794,0.017733253325605443,-0.021587743732590536,0.11739968459786228,-0.011838440111420545,1094558243364821994,-0.0022284122562674646
B-pathmnist-28px-batchnorm-policy-matched_mixed-s0,pathmnist,matched_mixed,H3,50,7180,True,0.39918533604887985,0.015524928858218628,-0.021866295264624025,0.11827580164710005,-0.012116991643454034,16819802264295867904,-0.0023676880222841534
B-pathmnist-28px-batchnorm-policy-matched_mixed-s0,pathmnist,matched_mixed,H3,100,7180,True,0.4019008825526137,0.048160323838376484,-0.01935933147632307,0.11617312072892938,-0.009888579387186569,13607437917811386049,-0.00041782729805006635
B-pathmnist-28px-batchnorm-policy-matched_mixed-s1,pathmnist,matched_mixed,H3,1,7180,False,0.45251396648044695,0.0879341182899423,-0.0009749303621170435,0.08604690399865024,0.007938718662952593,18290414364624426231,0.01699164345403903
B-pathmnist-28px-batchnorm-policy-matched_mixed-s1,pathmnist,matched_mixed,H3,2,7180,True,0.4668794892258579,1.6642367727762443e-10,0.019220055710306383,0.06495697654800067,0.02785515320334253,16805808774251542060,0.0362116991643453
B-pathmnist-28px-batchnorm-policy-matched_mixed-s1,pathmnist,matched_mixed,H3,5,7180,True,0.46288906624102155,1.8086990532825674e-13,0.023259052924791024,0.05972667454023958,0.031476323119777105,3379446906904694687,0.0395543175487465
B-pathmnist-28px-batchnorm-policy-matched_mixed-s1,pathmnist,matched_mixed,H3,10,7180,True,0.46288906624102155,2.8623926052466e-16,0.026323119777158732,0.05601484730892526,0.034540389972144814,12527703606179927232,0.04247910863509752
B-pathmnist-28px-batchnorm-policy-matched_mixed-s1,pathmnist,matched_mixed,H3,25,7180,True,0.4652833200319234,3.026340598479026e-20,0.030362116991643484,0.051796861818795344,0.038440111420612766,2955980516361181398,0.04665738161559885
B-pathmnist-28px-batchnorm-policy-matched_mixed-s1,pathmnist,matched_mixed,H3,50,7180,True,0.47406225059856344,1.1327217503839597e-22,0.032869080779944326,0.05061582588155897,0.04094707520891361,6996555831503959799,0.04916434540389969
B-pathmnist-28px-batchnorm-policy-matched_mixed-s1,pathmnist,matched_mixed,H3,100,7180,True,0.46608140462889064,1.7600118682474557e-21,0.031615598885793794,0.05061582588155897,0.0395543175487465,2878451627097781570,0.047635793871866255
B-pathmnist-28px-batchnorm-policy-matched_mixed-s2,pathmnist,matched_mixed,H3,1,7180,True,0.35699517574086836,5.994194475452407e-09,-0.038440111420612766,0.1263745854424856,-0.028690807799442886,7045786616140822042,-0.019220055710306383
B-pathmnist-28px-batchnorm-policy-matched_mixed-s2,pathmnist,matched_mixed,H3,2,7180,False,0.36526533425223984,0.07312606656772253,-0.017688022284122584,0.10315936463606214,-0.00849582172701946,2903200555439211081,0.0008356545961002437
B-pathmnist-28px-batchnorm-policy-matched_mixed-s2,pathmnist,matched_mixed,H3,5,7180,False,0.383184011026878,0.09054915588749131,-0.0008356545961002437,0.08727526618956188,0.007799442896936015,2602381243281436687,0.016573816155988852
B-pathmnist-28px-batchnorm-policy-matched_mixed-s2,pathmnist,matched_mixed,H3,10,7180,True,0.3907649896623019,0.0013303020906468193,0.005988857938718617,0.0808168964915343,0.014484679665738187,2532225301424015511,0.023119777158774335
B-pathmnist-28px-batchnorm-policy-matched_mixed-s2,pathmnist,matched_mixed,H3,25,7180,True,0.39007580978635426,0.000450511917001378,0.007103064066852349,0.07907139116774306,0.015738161559888608,1573053412316863701,0.024373259052924867
B-pathmnist-28px-batchnorm-policy-matched_mixed-s2,pathmnist,matched_mixed,H3,50,7180,True,0.38800827015851136,5.039215827795089e-05,0.009192200557103125,0.0757549310525397,0.017966573816156073,11103487323503120529,0.02674094707520891
B-pathmnist-28px-batchnorm-policy-matched_mixed-s2,pathmnist,matched_mixed,H3,100,7180,True,0.39421088904204,0.00010254270333866069,0.008774373259052948,0.07802408797346833,0.017409470752089207,3492633748342350812,0.025905292479108666
C-dermamnist-28px-resnet18-batchnorm-policy-none-s0,dermamnist,none,BLOCK_C,1,2005,True,0.19237749546279492,3.294093976512157e-16,-0.09775561097256857,0.1815680880330124,-0.07880299251870326,6592393487569908355,-0.06034912718204488
C-dermamnist-28px-resnet18-batchnorm-policy-none-s0,dermamnist,none,BLOCK_C,2,2005,True,0.17422867513611615,4.619747120236648e-06,-0.053865336658354135,0.11829436038514443,-0.03790523690773073,5936227998921855283,-0.02194513715710722
C-dermamnist-28px-resnet18-batchnorm-policy-none-s0,dermamnist,none,BLOCK_C,5,2005,True,0.1705989110707804,0.008210846221632309,-0.03541147132169575,0.09284731774415406,-0.02044887780548632,3687168256331896650,-0.0059850374064838174
C-dermamnist-28px-resnet18-batchnorm-policy-none-s0,dermamnist,none,BLOCK_C,10,2005,False,0.17785843920145192,0.9430566709670429,-0.013965087281795463,0.06740027510316368,0.0,6886261275600381522,0.013965087281795463
C-dermamnist-28px-resnet18-batchnorm-policy-none-s0,dermamnist,none,BLOCK_C,25,2005,False,0.15970961887477314,1.0,-0.013466334164588534,0.061210453920220086,-0.0004987531172070403,7174853110369030995,0.012468827930174564
C-dermamnist-28px-resnet18-batchnorm-policy-none-s0,dermamnist,none,BLOCK_C,50,2005,False,0.14882032667876588,0.7510761939618538,-0.009975062344139696,0.05295735900962861,0.0024937655860348684,6934355570636839849,0.014962593516209433
C-dermamnist-28px-resnet18-batchnorm-policy-none-s0,dermamnist,none,BLOCK_C,100,2005,False,0.14882032667876588,0.9373767023732311,-0.011471321695760595,0.055020632737276476,0.0009975062344139696,9433681354450277610,0.012967581047381604
C-dermamnist-28px-resnet18-batchnorm-policy-none-s1,dermamnist,none,BLOCK_C,1,2005,True,0.1014760147601476,1.0670431364752282e-10,-0.05986284289276801,0.10116199589883801,-0.04638403990024942,5541630590404713512,-0.032917705735660774
C-dermamnist-28px-resnet18-batchnorm-policy-none-s1,dermamnist,none,BLOCK_C,2,2005,True,0.06642066420664207,3.2361004548521016e-10,-0.0503740648379053,0.07792207792207792,-0.03890274314214459,14765434947079366614,-0.027418952618454003
C-dermamnist-28px-resnet18-batchnorm-policy-none-s1,dermamnist,none,BLOCK_C,5,2005,True,0.07564575645756458,1.5211162637601912e-08,-0.04788029925187032,0.07655502392344497,-0.03541147132169575,16831065915684190455,-0.02344139650872823
C-dermamnist-28px-resnet18-batchnorm-policy-none-s1,dermamnist,none,BLOCK_C,10,2005,True,0.07195571955719557,5.102617161085448e-07,-0.04139650872817957,0.06766917293233082,-0.029925187032418976,16101503994940043436,-0.01845386533665838
C-dermamnist-28px-resnet18-batchnorm-policy-none-s1,dermamnist,none,BLOCK_C,25,2005,True,0.05719557195571956,6.301848221392294e-08,-0.04139650872817946,0.06288448393711552,-0.030423940149625905,995996195679977705,-0.01995012468827928
C-dermamnist-28px-resnet18-batchnorm-policy-none-s1,dermamnist,none,BLOCK_C,50,2005,True,0.06642066420664207,5.755949851954403e-07,-0.03990024937655856,0.06425153793574846,-0.028927680798005007,9686701281296099014,-0.01795511221945134
C-dermamnist-28px-resnet18-batchnorm-policy-none-s1,dermamnist,none,BLOCK_C,100,2005,True,0.05350553505535055,5.5916702541249495e-08,-0.04089775561097253,0.060833902939166094,-0.029925187032418976,12778925255831666243,-0.01945137157107235
C-dermamnist-28px-resnet18-batchnorm-policy-none-s2,dermamnist,none,BLOCK_C,1,2005,True,0.23148148148148148,3.5225898326006546e-12,-0.08728179551122195,0.1795221843003413,-0.06882793017456357,13633989291561283201,-0.050374064837905186
C-dermamnist-28px-resnet18-batchnorm-policy-none-s2,dermamnist,none,BLOCK_C,2,2005,True,0.23703703703703705,0.0005178802491533973,-0.04887780548628429,0.13037542662116042,-0.031421446384039875,16026484952498152313,-0.013965087281795574
C-dermamnist-28px-resnet18-batchnorm-policy-none-s2,dermamnist,none,BLOCK_C,5,2005,True,0.22592592592592592,0.036469830356026536,-0.033915211970074854,0.10784982935153584,-0.01795511221945134,13430005536216443751,-0.0014962593516208988
C-dermamnist-28px-resnet18-batchnorm-policy-none-s2,dermamnist,none,BLOCK_C,10,2005,False,0.24074074074074073,0.6689474229625172,-0.01945137157107235,0.09419795221843004,-0.003990024937655878,17237628565506809096,0.012468827930174564
C-dermamnist-28px-resnet18-batchnorm-policy-none-s2,dermamnist,none,BLOCK_C,25,2005,False,0.24814814814814815,0.9514722492227051,-0.01695760598503737,0.09283276450511946,-0.0009975062344139696,8640036699802079058,0.014463840399002503
C-dermamnist-28px-resnet18-batchnorm-policy-none-s2,dermamnist,none,BLOCK_C,50,2005,False,0.24814814814814815,1.0,-0.015461346633416473,0.09078498293515358,0.0004987531172069293,743359523490876237,0.016458852867830442
C-dermamnist-28px-resnet18-batchnorm-policy-none-s2,dermamnist,none,BLOCK_C,100,2005,False,0.24259259259259258,0.8029638744383367,-0.013466334164588534,0.08600682593856655,0.0024937655860348684,10041575641312695925,0.01845386533665838
D-bloodmnist-128px-batchnorm-policy-none-s0,bloodmnist,none,H2,1,3421,True,0.16129032258064516,0.0,-0.6252630809704764,0.6604244694132334,-0.6083016661794798,2798252261630056037,-0.5913475591932184
D-bloodmnist-128px-batchnorm-policy-none-s0,bloodmnist,none,H2,2,3421,True,0.12442396313364056,0.0,-0.6372405729318913,0.6704119850187266,-0.6199941537562117,17890812907719121895,-0.6030400467699504
D-bloodmnist-128px-batchnorm-policy-none-s0,bloodmnist,none,H2,5,3421,True,0.14746543778801843,0.0,-0.6194095293773749,0.653558052434457,-0.6027477345805321,7362515248179776044,-0.5855013154048524
D-bloodmnist-128px-batchnorm-policy-none-s0,bloodmnist,none,H2,10,3421,True,0.15207373271889402,0.0,-0.6144402221572639,0.6482521847690387,-0.5974861151710027,903124872296927564,-0.580239695995323
D-bloodmnist-128px-batchnorm-policy-none-s0,bloodmnist,none,H2,25,3421,True,0.17511520737327188,0.0,-0.6176556562408653,0.6529338327091136,-0.6004092370651857,5147196125848451179,-0.583162817889506
D-bloodmnist-128px-batchnorm-policy-none-s0,bloodmnist,none,H2,50,3421,True,0.16589861751152074,0.0,-0.614440222157264,0.6491885143570537,-0.5974861151710027,4811171557147917816,-0.5802396959953231
D-bloodmnist-128px-batchnorm-policy-none-s0,bloodmnist,none,H2,100,3421,True,0.1889400921658986,0.0,-0.6214557147033032,0.6579275905118602,-0.6042092955276235,16406937996311830839,-0.5872551885413622
D-bloodmnist-128px-batchnorm-policy-none-s1,bloodmnist,none,H2,1,3421,True,0.2038664323374341,0.0,-0.5445776088862906,0.6711079943899019,-0.5255773165741011,15202212213790417179,-0.5068620286465946
D-bloodmnist-128px-batchnorm-policy-none-s1,bloodmnist,none,H2,2,3421,True,0.14411247803163443,0.0,-0.5676702718503361,0.6875876577840112,-0.5492546039169834,14392256713107621325,-0.5308389359836305
D-bloodmnist-128px-batchnorm-policy-none-s1,bloodmnist,none,H2,5,3421,True,0.18101933216168717,0.0,-0.53434668225665,0.6539270687237027,-0.5150540777550424,8725449501007519441,-0.496053785442853
D-bloodmnist-128px-batchnorm-policy-none-s1,bloodmnist,none,H2,10,3421,True,0.16695957820738136,0.0,-0.5308389359836305,0.6479663394109397,-0.5124232680502778,5567427016273948309,-0.4937152879275066
D-bloodmnist-128px-batchnorm-policy-none-s1,bloodmnist,none,H2,25,3421,True,0.15817223198594024,0.0,-0.5320081847413037,0.6476157082748948,-0.5135925168079509,4784657919421611982,-0.49517684887459806
D-bloodmnist-128px-batchnorm-policy-none-s1,bloodmnist,none,H2,50,3421,True,0.14586994727592267,0.0,-0.5296696872259573,0.6430575035063114,-0.5118386436714412,15146186250881865293,-0.49313066354866997
D-bloodmnist-128px-batchnorm-policy-none-s1,bloodmnist,none,H2,100,3421,True,0.1335676625659051,0.0,-0.5340543700672318,0.6458625525946704,-0.5162233265127156,562600915258415259,-0.49780765857936277
D-bloodmnist-128px-batchnorm-policy-none-s2,bloodmnist,none,H2,1,3421,True,0.14232209737827714,0.0,-0.6246711487869044,0.6715282181357007,-0.6080093539900613,1926437749052308027,-0.5904706226249635
